BUYER_DEA_NO,BUYER_STATE,BUYER_COUNTY,lat,lon,total_dosage_unit,total_records,countyfips,average_population,per_person,linear_per_person,BUYER_BUS_ACT,BUYER_NAME,BUYER_ADDRESS1,BUYER_CITY,BUYER_ZIP,BUYER_ADDL_CO_INFO,BUYER_ADDRESS2
BT4308753,LA,EVANGELINE,30.6957,-92.2702,638370,1496,22039,34594.142857142855,2.6,8.270447504195664,RETAIL PHARMACY,THRIFTY WAY PHARMACY OF VILLE,1011 WEST LINCOLN ROAD,VILLE PLATTE,70586,PLATTE,PO BOX 237
BP2145313,LA,EVANGELINE,30.6944,-92.2658,44500,188,22039,34594.142857142855,0.2,0.5764264609986399,RETAIL PHARMACY,PROFESSIONAL PHARM SERV INC,OF VILLE PLATTE,VILLE PLATTE,70586,,409-A E LINCOLN RD
AG1497064,LA,FRANKLIN,32.0497,-91.6581,126430,396,22041,20624.571428571428,0.9,2.7473461286507757,RETAIL PHARMACY,GILBERT DRUGS,7584 GILBERT STREET,GILBERT,71336,,P.O. BOX 870
AA2511295,LA,IBERIA,30.0019,-91.8416,817650,1685,22045,73613.85714285714,1.6,4.978097312538473,RETAIL PHARMACY,ACKAL'S IBERIA PHARMACY,1620 HOPKINS ST,NEW IBERIA,70560,,
BC5312943,LA,JEFFERSON,29.9972,-90.2405,684000,1549,22051,432413.71428571426,0.2,0.7088554807737125,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.","2242 WILLIAMS BLVD.,",KENNER,70062,DBA: CVS/PHARMACY  # 05333,
BW9570347,LA,JEFFERSON,29.9946,-90.2398,531970,3114,22051,432413.71428571426,0.2,0.5512779127929733,CHAIN PHARMACY,"WINN DIXIE MONTGOMERY, LLC.",WINN DIXIE PHARMACY # 1412,KENNER,70062,,2104 WILLIAMS BLVD
BE5312943,LA,JEFFERSON,29.9972,-90.2405,247100,770,22051,432413.71428571426,0.1,0.2560130190833558,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.","2242 WILLIAMS BLVD.,",KENNER,70062,DBA: CVS/PHARMACY  # 05333,
BW4764987,LA,JEFFERSON,29.9946,-90.2398,3900,12,22051,432413.71428571426,0,0.003938661832051627,CHAIN PHARMACY,WINN-DIXIE PHARMACY #1412,"WINN-DIXIE LA., INC",KENNER,70062,,2104 WILLIAMS BLVD
AK8400296,LA,JEFFERSON,30.0154,-90.1823,1013710,2512,22051,432413.71428571426,0.3,1.0505965841015394,CHAIN PHARMACY,K & B LOUISIANA CORPORATION,4300 WEST ESPLANADE AVE.,METAIRIE,70006,RITE AID #7240,
FW2706363,LA,JEFFERSON,30.006,-90.187,253700,752,22051,432413.71428571426,0.1,0.2628538527916559,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",4607 VETERANS MEMORIAL BLVD.,METAIRIE,70006,DBA: WALGREENS #15067,
BW9547209,LA,JEFFERSON,29.9429,-90.212,690730,4278,22051,432413.71428571426,0.2,0.7158310581762671,CHAIN PHARMACY,"WINN DIXIE MONTGOMERY, LLC.",WINN DIXIE PHARMACY # 1404,RIVER RIDGE,70123,,8601 JEFFERSON HWY
FC3204497,LA,JEFFERSON,29.9522,-90.2134,169900,834,22051,432413.71428571426,0.1,0.17599599449535955,RETAIL PHARMACY,C & G PHARMACY #3901,9311 JEFFERSON HWY,RIVER RIDGE,70123,,
BA7415208,LA,JEFFERSON,29.9445,-90.1873,10753640,8346,22051,432413.71428571426,3.6,11.145936199326433,RETAIL PHARMACY,ASPEN PHARMACY,5745 PLAUCHE CT.,HARAHAN,70123,,
BP9000338,LA,JEFFERSON,29.9454,-90.1844,3620200,860,22051,432413.71428571426,1.2,3.7521972890026567,RETAIL PHARMACY,"PHARMACY 101, LTD.",5620 JEFFERSON HIGHWAY,ELMWOOD,70123,,
BW5505978,LA,JEFFERSON,29.9501,-90.1797,1043300,4636,22051,432413.71428571426,0.3,1.0812663218937517,CHAIN PHARMACY,WAL-MART PHARMACY 10-1353,5110 JEFFERSON HWY,HARAHAN,70123,,
AK8353930,LA,JEFFERSON,29.9629,-90.1882,350430,1977,22051,432413.71428571426,0.1,0.3631135262164859,RETAIL PHARMACY,K MART PHARMACY,1400 S CLEARVIEW PARKWAY,NEW ORLEANS,70123,,
BP9641615,LA,JEFFERSON,29.9491,-90.1843,407900,1293,22051,432413.71428571426,0.1,0.42268060397648777,RETAIL PHARMACY,PHARMERICA DRUG SYSTEMS LLC,520 ELMWOOD PARK BLVD.,ELMWOOD,70123,,STE#140
BP5862190,LA,JEFFERSON,29.9491,-90.1843,7900,20,22051,432413.71428571426,0,0.008084621655263866,RETAIL PHARMACY,PHARMACEUTICAL DOSE SERVICE,520 ELMWOOD PARK BLVD.,ELMWOOD,70123,,SUITE 140
BD8724660,LA,JEFFERSON,29.9535,-90.1868,300,3,22051,432413.71428571426,0,2.072979911606119e-4,RETAIL PHARMACY,DIABETES MANAGEMENT & SUPPLIES,#10 COMMERCE CT,NEW ORLEANS,70123,,SUITE B
BC6025337,LA,JEFFERSON,29.9515,-90.1879,1290120,1602,22051,432413.71428571426,0.4,1.337092772785063,RETAIL PHARMACY,CAMPO MEDICAL PHARMACY,660 DISTRIBUTORS ROW #A & B,RIVER RIDGE,70123,DBA OMNICARE OF NEW ORLEANS,
FL2272273,LA,JEFFERSON,29.9639,-90.148,325500,910,22051,432413.71428571426,0.1,0.3372738316183156,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",1801 JEFFERSON HWY.,JEFFERSON,70121,DBA: CVS/PHARMACY  #01939,
AO9803241,LA,JEFFERSON,29.9168,-90.0484,115590,414,22051,432413.71428571426,0,0.11970422499569537,RETAIL PHARMACY,OAKVIEW PHARMACY,1106 STUMPF BLVD,GRETNA,70053,,
BS9722504,LA,JEFFERSON DAVIS,30.2225,-92.6624,1483850,1813,22053,31428.571428571428,6.7,21.16059086452865,RETAIL PHARMACY,STEWART'S DRUG STORE,403 W PLAQUEMINE STREET,JENNINGS,70546,,
AA3422134,LA,JEFFERSON DAVIS,30.2226,-92.6625,69200,81,22053,31428.571428571428,0.3,0.9867346839463454,RETAIL PHARMACY,AUTIN JUNIUS,STEWARTS DRUG STORE,JENNINGS,70546,,403 W PLAQUEMINE
BJ6615439,LA,LAFAYETTE,30.2298,-92.0094,2470460,2936,22055,213874.42857142858,1.7,5.176960204809096,RETAIL PHARMACY,JEFFERSON DRUG STORE,620 JEFFERSON BLVD,LAFAYETTE,70501,,
BW5505803,LA,LAFAYETTE,30.2192,-92.0064,1564580,5871,22055,213874.42857142858,1,3.2786098555281606,CHAIN PHARMACY,WAL-MART PHARMACY 10-0534,1229 NW EVANGELINE THRUWAY,LAFAYETTE,70501,,
BS4847630,LA,LAFAYETTE,30.1729,-92.0658,750900,2919,22055,213874.42857142858,0.5,1.5734726274152626,CHAIN PHARMACY,SUPER 1 PHARMACY #623,3747 AMBASSADOR CAFFERY,LAFAYETTE,70503,,
AK9199971,LA,LAFOURCHE,29.801,-90.8467,826770,2764,22057,95051.57142857143,1.2,3.898328372513208,CHAIN PHARMACY,K & B LOUISIANA CORPORATION,1625 ST. MARY STREET,THIBODAUX,70301,RITE AID #7278,
FW0582420,LA,LINCOLN,32.5242,-92.6391,729330,1661,22061,45322.142857142855,2.3,7.212269701237796,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",108 W CALIFORNIA AVE,RUSTON,71270,DBA: WALGREENS #11139,
AK5577208,LA,LINCOLN,32.5233,-92.6391,635110,1818,22061,45322.142857142855,2,6.280524377366587,CHAIN PHARMACY,K & B LOUISIANA CORPORATION,105 WEST CALIFORNIA AVENUE,RUSTON,71270,RITE AID #7339,
BT9283526,LA,LINCOLN,32.5223,-92.6388,397480,1056,22061,45322.142857142855,1.3,3.930591865038893,RETAIL PHARMACY,AMYS PRESCRIPTION SHOPPE PHARMACY,104 WEST LINE AVENUE,RUSTON,71270,& FAMILY VITAL CARE,
FG0004250,LA,LINCOLN,32.5174,-92.632,383090,957,22061,45322.142857142855,1.2,3.788288583246209,RETAIL PHARMACY,GREEN CLINIC PHARMACY,1200 SOUTH FARMERVILLE STREET,RUSTON,71270,,
FP3251802,LA,LINCOLN,32.5223,-92.6388,90030,142,22061,45322.142857142855,0.3,0.8902065983842214,RETAIL PHARMACY,PRESCRIPTION SHOPPE PHARMACY,104 WEST LINE AVENUE,RUSTON,71270,PRESCRIPTION SHOPPE PHARMACY,
FW2091421,LA,LIVINGSTON,30.4464,-90.9572,628900,1378,22063,121772.85714285714,0.7,2.3146013846885647,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",3081 S. RANGE AVE,DENHAM SPRINGS,70726,DBA: WALGREENS #13080,
FS3266219,LA,LIVINGSTON,30.4509,-90.9648,22800,103,22063,121772.85714285714,0,0.08381314980867872,CHAIN PHARMACY,SAM'S PHARMACY 10-4837,201 BASS PRO BLVD.,DENHAM SPRINGS,70726,,
BS2607109,LA,LIVINGSTON,30.4287,-90.5475,1631360,3255,22063,121772.85714285714,1.9,6.0042169166761745,RETAIL PHARMACY,SPRINGFIELD HEALTHMART,PO BOX 10,SPRINGFIELD,70462,DBA SPRINGFIELD DRUG STORE,31696 LA HWY 22
FH2066644,LA,LIVINGSTON,30.4332,-90.5565,344330,877,22063,121772.85714285714,0.4,1.267224041016284,RETAIL PHARMACY,"HOMETOWN PHARMACY, LLC",27118 HWY 42,SPRINGFIELD,70462,,
BS5592793,LA,MOREHOUSE,32.7944,-91.9104,161380,450,22067,28429.571428571428,0.8,2.5440536292781117,RETAIL PHARMACY,SPECIALTY PHARMACY SVCS INC,1821 N WASHINGTON,BASTROP,71220,,
BB9804142,LA,ORLEANS,30.0055,-90.1178,979300,1899,22071,298219.28571428574,0.5,1.4716820753752045,RETAIL PHARMACY,BUCKTOWN PHARMACY,234 W. HARRISON AVE,NEW ORLEANS,70124,,SUITE B
BW0355126,LA,ORLEANS,29.9362,-90.0783,2394160,5619,22071,298219.28571428574,1.1,3.598069035431621,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",1801 SAINT CHARLES AVE,NEW ORLEANS,70130,DBA: WALGREENS # 05040,
BU1722378,LA,ORLEANS,29.9214,-90.1186,1617520,3485,22071,298219.28571428574,0.8,2.4308601464544677,RETAIL PHARMACY,UPTOWN DELIVERY PHARMACY,741 NASHVILLE AVE,NEW ORLEANS,70115,,
BW0691952,LA,ORLEANS,29.9209,-90.1166,859100,2793,22071,298219.28571428574,0.4,1.2910340164868468,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",5518 MAGAZINE STREET,NEW ORLEANS,70115,DBA: WALGREENS #15199,
FC0837089,LA,ORLEANS,29.9667,-90.0386,2902860,4923,22071,298219.28571428574,1.4,4.362592060028188,RETAIL PHARMACY,CBJ VENTURES LLC D/B/A MED-PRO PHARMACY,3601 SAINT CLAUDE AVE,NEW ORLEANS,70117,,
FS0225551,LA,ORLEANS,29.9661,-90.0357,2313050,3113,22071,298219.28571428574,1.1,3.476169168073595,RETAIL PHARMACY,ST. CLAUDE PHARMACY,3921 ST. CLAUDE  AVE,NEW ORLEANS,70117,,
FM3242788,LA,ORLEANS,29.943,-90.0928,68400,185,22071,298219.28571428574,0,0.1026944144650157,RETAIL PHARMACY,MED-PRO PHARMACY #2,2600 S CLAIBORNE AVE,NEW ORLEANS,70125,,
BW7365756,LA,OUACHITA,32.5177,-92.1578,2747460,5061,22073,151860.14285714287,2.6,8.108613127362608,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",3304 CYPRESS ST,WEST MONROE,71291,DBA: WALGREENS # 06274,
BC5321928,LA,OUACHITA,32.5168,-92.1608,1440820,2179,22073,151860.14285714287,1.4,4.252260827907597,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",3423 CYPRESS ST,WEST MONROE,71291,DBA: CVS/PHARMACY  # 05521,
BW9940633,LA,OUACHITA,32.5154,-92.1913,1461400,3147,22073,151860.14285714287,1.4,4.312999616191122,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",5349 CYPRESS ST,WEST MONROE,71291,DBA: WALGREENS # 10510,
AK5577195,LA,OUACHITA,32.5156,-92.1588,1004750,2530,22073,151860.14285714287,0.9,2.9652655214549046,CHAIN PHARMACY,K & B LOUISIANA CORPORATION,102 THOMAS ROAD SUITE 200,WEST MONROE,71291,RITE AID #7340,
BE5321928,LA,OUACHITA,32.5168,-92.1608,551800,821,22073,151860.14285714287,0.5,1.6284514226685924,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",3423 CYPRESS ST,WEST MONROE,71291,DBA: CVS/PHARMACY  # 05521,
BB4335572,LA,OUACHITA,32.518,-92.16,450400,2696,22073,151860.14285714287,0.4,1.3291845066360675,CHAIN PHARMACY,BROOKSHIRE PHARMACY #42,3426 CYPRESS SUITE 16,WEST MONROE,71291,,
BL9455406,LA,OUACHITA,32.5141,-92.1616,114830,776,22073,151860.14285714287,0.1,0.33879990098484186,RETAIL PHARMACY,LEGENDS PHARMACY,222 BELL LANE,WEST MONROE,71291,,SUITE 5A
BL9650602,LA,OUACHITA,32.5141,-92.1616,104400,600,22073,151860.14285714287,0.1,0.30801731780713737,RETAIL PHARMACY,LEGENDS PHARMACY,222 BELL LANE,WEST MONROE,71291,,SUITE 5B
FW2238740,LA,RAPIDES,31.2969,-92.4246,371430,741,22079,130994.71428571429,0.4,1.2707272439708444,RETAIL PHARMACY,"WILDEL, LLC",3311 THIRD ST.,ALEXANDRIA,71302,THE PILL BOX PHARMACY #002,
AS1576024,LA,RAPIDES,31.3111,-92.4448,1694610,3695,22079,130994.71428571429,1.8,5.797927580387704,RETAIL PHARMACY,SENTRY DRUGS,1002 THIRD STREET,ALEXANDRIA,71301,,
FL0232291,LA,RAPIDES,31.3057,-92.4546,1064800,2275,22079,130994.71428571429,1.2,3.643061240298901,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",721 BOLTON AVE,ALEXANDRIA,71301,DBA: CVS/PHARMACY  # 05276,
AP7519121,LA,RAPIDES,31.3059,-92.4535,618290,1200,22079,130994.71428571429,0.7,2.115347533763515,RETAIL PHARMACY,PROFESSIONAL PHARMACY,1414 JACKSON ST,ALEXANDRIA,71301,,
BR6656663,LA,RAPIDES,31.3151,-92.4501,159420,598,22079,130994.71428571429,0.2,0.5453446480097974,RETAIL PHARMACY,RED RIVER PHARMACY,211 FOURTH STREET,ALEXANDRIA,71301,,
BE5347946,LA,RAPIDES,31.3057,-92.4546,122600,317,22079,130994.71428571429,0.1,0.41936668855842363,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",721 BOLTON AVE,ALEXANDRIA,71301,DBA: CVS/PHARMACY  # 05276,
BC5347946,LA,RAPIDES,31.3057,-92.4546,44000,123,22079,130994.71428571429,0,0.1504403546942743,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",721 BOLTON AVE,ALEXANDRIA,71301,DBA: CVS/PHARMACY  # 05276,
BH8109616,LA,RAPIDES,31.315,-92.4494,10520,100,22079,130994.71428571429,0,0.0358900537048122,RETAIL PHARMACY,HEALTH SOUTH RIVERSIDE,HOSPITAL PHARMACY,ALEXANDRIA,71301,,"211 FOURTH STREET, 5TH FLOOR"
AB7540493,LA,SAINT BERNARD,29.8701,-89.8925,3347620,5719,22087,29047,16.5,51.65335735580714,RETAIL PHARMACY,BRADLEY'S PHARMACY,RICHE-GEBBIA INC,ST BERNARD,70085,,8115 EAST ST. BERNARD HIGHWAY
AM6046519,LA,SAINT LANDRY,30.4878,-92.4282,2065720,2709,22097,85333.42857142857,3.5,10.84957352852948,RETAIL PHARMACY,MAPLE AVENUE PHARMACY,1200 WEST MAPLE AVE,EUNICE,70535,,P O BOX 1002
BB6988337,LA,SAINT LANDRY,30.4873,-92.422,1491880,2753,22097,85333.42857142857,2.5,7.835622580893313,RETAIL PHARMACY,BELLARD'S FAMILY PHARMACY,621 WEST MAPLE AVENUE,EUNICE,70535,,
FM3136288,LA,SAINT LANDRY,30.4878,-92.4282,243900,245,22097,85333.42857142857,0.4,1.2809200442437558,RETAIL PHARMACY,"MAPLE AVENUE PHARMACY, INC",1200 W. MAPLE AVE,EUNICE,70535,,
AS6490231,LA,SAINT LANDRY,30.5352,-92.0816,1718700,1909,22097,85333.42857142857,2.9,9.026937849858244,RETAIL PHARMACY,SHUTE'S GOOD NEIGHBOR PHARMACY,205 NORTH MAIN STREET,OPELOUSAS,70570,,
AM3400847,LA,SAINT LANDRY,30.5356,-92.084,1505800,3973,22097,85333.42857142857,2.5,7.908733896227021,RETAIL PHARMACY,MILLER DRUGS INC,209 N MARKET ST,OPELOUSAS,70570,,
BA1285510,LA,SAINT LANDRY,30.5382,-92.0836,1325290,1435,22097,85333.42857142857,2.2,6.960650309237957,RETAIL PHARMACY,ACADIANA PHARMACY,507 NORTH MARKET ST,OPELOUSAS,70570,,
AH4746953,LA,SAINT LANDRY,30.5354,-92.0987,445000,1458,22097,85333.42857142857,0.7,2.3371474518305972,RETAIL PHARMACY,THRIFTY-T-WAY PHARMACY,1406 WEST LANDRY,OPELOUSAS,70570,,
FT1205182,LA,SAINT LANDRY,30.5354,-92.0987,230700,631,22097,85333.42857142857,0.4,1.2115903486686874,RETAIL PHARMACY,THRIFTY-T-WAY PHARMACY,1406 WEST LANDRY STREET,OPELOUSAS,70570,,
BW8319584,LA,SAINT MARTIN,30.2846,-91.9065,2442200,3774,22099,51709.42857142857,6.7,21.16771205507135,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",1401 REES STREET,BREAUX BRIDGE,70517,DBA: WALGREENS # 07696,
BH7938636,LA,SAINT MARTIN,30.2807,-91.8897,1118100,2756,22099,51709.42857142857,3.1,9.691049712202208,RETAIL PHARMACY,HOLLIER'S FAMILY PHARMACY,1456 E. BRIDGE STREET,BREAUX BRIDGE,70517,,
BH1591165,LA,SAINT MARTIN,30.2779,-91.8903,998860,4494,22099,51709.42857142857,2.8,8.657534707471658,RETAIL PHARMACY,HEBERT'S SUPERETTE OF BREAUX,BRIDGE INC,BREAUX BRIDGE,70517,,1101 GRAND POINT AVE
FW0365228,LA,SAINT MARTIN,30.2931,-91.9104,1029250,3912,22099,51709.42857142857,2.8,8.920940619864828,CHAIN PHARMACY,WAL-MART PHARMACY 10-0402,1932 REES STREET,BREAUX BRIDGE,70517,,
BW9162657,LA,SAINT MARTIN,30.2829,-91.9016,732630,2988,22099,51709.42857142857,2,6.349981036644643,CHAIN PHARMACY,"WINN DIXIE MONTGOMERY, LLC.",WINN DIXIE PHARMACY # 1549,BREAUX BRIDGE,70517,,924 REES ST
BM3113406,LA,SAINT MARY,29.7025,-91.2027,2028960,5283,22101,53812.28571428572,5.4,16.898725031564403,RETAIL PHARMACY,MEDICINE SHOPPE( MORGAN CITY),926 7TH STREET,MORGAN CITY,70380,,
AK6924042,LA,SAINT MARY,29.7067,-91.2004,1965970,3522,22101,53812.28571428572,5.2,16.37409309274428,CHAIN PHARMACY,K & B LOUISIANA CORPORATION,1223 NORTH VICTOR II BLVD.,MORGAN CITY,70380,RITE AID #7283,
AM3413743,LA,SAINT MARY,29.7093,-91.1991,1066800,3144,22101,53812.28571428572,2.8,8.885074194047847,RETAIL PHARMACY,M C CLINIC PHARMACY INC,1234 DAVID DRIVE,MORGAN CITY,70380,,
AM3413983,LA,SAINT MARY,29.7051,-91.2024,950850,2430,22101,53812.28571428572,2.5,7.919348312063515,RETAIL PHARMACY,M C STANDARD DRUG STORE INC,1120 EIGHTH STREET,MORGAN CITY,70380,DBA STANDARD DRUG,PO BOX 1717
AM2528416,LA,SAINT MARY,29.7045,-91.2036,917600,3067,22101,53812.28571428572,2.4,7.642415275616951,RETAIL PHARMACY,"RUSSO'S HEALTH MART PHARM, INC",1124 7TH ST,MORGAN CITY,70380,,
FW0871865,LA,SAINT MARY,29.702,-91.203,771200,1728,22101,53812.28571428572,2,6.4230770339394505,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",815 BRASHEAR AVE.,MORGAN CITY,70380,DBA:  WALGREENS #10975,
BP2411596,LA,SAINT MARY,29.7043,-91.2048,572300,1496,22101,53812.28571428572,1.5,4.766476103135798,RETAIL PHARMACY,PRESCR CTR OF MORGAN CITY,832 MARGUERITE ST,MORGAN CITY,70380,,PO BOX 2461
FS2680177,LA,SAINT MARY,29.7046,-91.2036,154300,359,22101,53812.28571428572,0.4,1.2850322163789984,RETAIL PHARMACY,ST. MARY PHARMACY,1124 7TH ST,MORGAN CITY,70381,,PO BOX 3230
BA7690832,LA,SAINT TAMMANY,30.4808,-90.038,1976560,3351,22103,228431.14285714287,1.2,3.877998524825709,RETAIL PHARMACY,ABITA PHARMACY,22107 B HIGHWAY 36,ABITA SPRINGS,70420,,
BN5299789,LA,SAINT TAMMANY,30.296,-89.7629,18074670,8023,22103,228431.14285714287,11.3,35.46323519126348,RETAIL PHARMACY,"NORTHSHORE DISC PHARMACY, INC",680 ROBERT BOULEVARD,SLIDELL,70458,,
BL6921363,LA,TERREBONNE,29.685,-90.7861,1033100,2777,22109,110670.71428571429,1.3,4.183728048552718,RETAIL PHARMACY,REMEDIES APOTHECARY,3696 W. MAIN,GRAY,70359,DBA LLOYDS REMEDIES APOTHECARY,P.O. BOX 1780
AM6792027,LA,UNION,32.9013,-92.2468,277830,992,22111,22742.428571428572,1.7,5.475182950055865,RETAIL PHARMACY,MATTES PHARMACY INC,314 MAIN STREET,MARION,71260,,P.O. BOX 17
BH6696225,LA,VERMILION,30.0051,-92.2831,962600,2027,22113,57033.857142857145,2.4,7.564351830314495,RETAIL PHARMACY,HEALTH MART PHARMACY AND,818 N CUSHING AVENUE,KAPLAN,70548,OF KAPLAN,
FT0589599,LA,VERMILION,29.9984,-92.2857,706700,2724,22113,57033.857142857145,1.8,5.5533979999016045,RETAIL PHARMACY,THRIFTY WAY PHARMACY OF KAPLAN INC.,100 NORTH CUSHING AVENUE,KAPLAN,70548,,
BC5347960,LA,VERMILION,29.9979,-92.2862,399300,1011,22113,57033.857142857145,1,3.137738728823362,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",100 S. CUSHING AVE.,KAPLAN,70548,DBA: CVS/PHARMACY  # 05282,
BE5347960,LA,VERMILION,29.9979,-92.2862,196300,469,22113,57033.857142857145,0.5,1.5424920403754645,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",100 S. CUSHING AVE.,KAPLAN,70548,DBA: CVS/PHARMACY  # 05282,
BT7528978,LA,VERMILION,29.9984,-92.2857,161680,1031,22113,57033.857142857145,0.4,1.2704356839514932,RETAIL PHARMACY,THRIFTY WAY PHARMACY,100 N CUSHING AVE.,KAPLAN,70548,,
AP4515916,LA,VERMILION,29.9966,-92.2863,103300,563,22113,57033.857142857145,0.3,0.8116647397564773,RETAIL PHARMACY,PRESCRIPTION SHOPPE,308 N CUSHING,KAPLAN,70548,,
FH1220374,LA,VERMILION,30.0051,-92.2831,118200,528,22113,57033.857142857145,0.3,0.9287542750169387,RETAIL PHARMACY,HEALTH MART PHARMACY LTC,818 N. CUSHING AVE.,KAPLAN,70548,,SUITE A
AH3416561,LA,VERMILION,29.9741,-92.1358,31200,105,22113,57033.857142857145,0.1,0.24507712282498315,RETAIL PHARMACY,HOLLIER DRUG STORE INC,105 S STATE ST,ABBEVILLE,70510,,
BC5286631,LA,WASHINGTON,30.8465,-90.1526,981100,2031,22117,46278.42857142857,3,9.501550738783468,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",1116 WASHINGTON ST,FRANKLINTON,70438,DBA: CVS/PHARMACY  # 05451,
BF8935744,LA,WASHINGTON,30.8339,-90.1512,897320,3629,22117,46278.42857142857,2.8,8.690166981156185,RETAIL PHARMACY,FORSHAGS DRUGSTORE,P O BOX 771,FRANKLINTON,70438,,1919 MAIN ST
AI2964864,LA,WASHINGTON,30.8331,-90.1524,890380,2514,22117,46278.42857142857,2.7,8.622955196984146,RETAIL PHARMACY,IDEAL PHARMACY,808 RIVERSIDE DR,FRANKLINTON,70438,,
BF8127929,LA,WASHINGTON,30.8436,-90.1579,824500,4519,22117,46278.42857142857,2.5,7.984927482106068,RETAIL PHARMACY,FREDS PHARMACY #1666,708 WASHINGTON STREET,FRANKLINTON,70438,,
BE5286631,LA,WASHINGTON,30.8465,-90.1526,381000,932,22117,46278.42857142857,1.2,3.6897651938785594,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",1116 WASHINGTON ST,FRANKLINTON,70438,DBA: CVS/PHARMACY  # 05451,
FR0948200,LA,WASHINGTON,30.8362,-90.152,69200,306,22117,46278.42857142857,0.2,0.6700772536996701,RETAIL PHARMACY,RX REMEDIES,1723 MAIN ST,FRANKLINTON,70438,,
BE8171376,LA,CADDO,32.4544,-93.7079,2370200,4413,22017,252980.2857142857,1.3,4.199060697773134,RETAIL PHARMACY,EMPORIUM DRUG MART OF,DBA DRUG EMPORIUM 210,SHREVEPORT,71105,SHREVEPORT,5819 EAST KINGS HWY
AA7373183,LA,CADDO,32.4554,-93.7094,1131970,3305,22017,252980.2857142857,0.6,2.0053507707208067,CHAIN PHARMACY,ALBERTSONS LLC,105 SOUTHFIELD ROAD,SHREVEPORT,71105,SAV-ON PHARMACY #0218,
BK5508481,LA,CADDO,32.4448,-93.7221,816300,2482,22017,252980.2857142857,0.5,1.4460940795789283,CHAIN PHARMACY,KROGER FOOD AND DRUG,6652 YOUREE,SHREVEPORT,71105,,
AK7510375,LA,CADDO,32.4557,-93.7214,728000,2146,22017,252980.2857142857,0.4,1.289657402581343,CHAIN PHARMACY,K & B LOUISIANA CORPORATION,5711 YOUREE DRIVE,SHREVEPORT,71105,RITE AID #7328,
BA7262621,LA,EAST BATON ROUGE,30.3556,-91.1111,489120,2135,22033,434462.71428571426,0.2,0.5044733710914682,CHAIN PHARMACY,ALBERTSONS LLC,9960 BLUEBONNET BLVD.,BATON ROUGE,70810,SAV-ON PHARMACY #3792,
AT6685412,LA,EVANGELINE,30.486,-92.5934,532120,1702,22039,34594.142857142855,2.2,6.893900893254408,RETAIL PHARMACY,"THRIFT-T-WAY PHARMACY OF, BASI",3131 STAGG AVENUE,BASILE,70515,,PO BOX 426
FT2469864,LA,EVANGELINE,30.4859,-92.5934,302500,698,22039,34594.142857142855,1.2,3.919005525684232,RETAIL PHARMACY,THRIFTY WAY PHARMACY OF BASILE,3131 STAGG AVE,BASILE,70515,,PO BOX 426
FB2952302,LA,EVANGELINE,30.4854,-92.5959,33200,144,22039,34594.142857142855,0.1,0.4300266802585346,RETAIL PHARMACY,"BASILE FAMILY PHARMACY, LLC",2932 STAGG AVENUE,BASILE,70515,,SUITE B
BA6985228,LA,LAFAYETTE,30.1983,-92.0737,582590,1724,22055,213874.42857142858,0.4,1.2207643798687065,CHAIN PHARMACY,ALBERTSONS LLC,2863 AMBASSADOR CAFFERY,LAFAYETTE,70506,SAV-ON PHARMACY #775,
FP2834162,LA,LAFAYETTE,30.2012,-92.0733,211800,590,22055,213874.42857142858,0.1,0.44374167707156126,RETAIL PHARMACY,"PALLIATIVE PHARMACY SOLUTIONS, LLC.",620 GUILBEAU RD STE D,LAFAYETTE,70506,,
BW5505891,LA,LAFOURCHE,29.4707,-90.3244,2429710,8998,22057,95051.57142857143,3.7,11.456600473045759,CHAIN PHARMACY,WAL-MART PHARMACY 10-0502,16759 HIGHWAY 3235,GALLIANO,70354,,
